VaR,Loss
-373.420,238.700
-371.274,235.400
-371.004,260.400
-369.772,245.400
-368.793,249.700
-367.185,264.700
-367.091,314.700
-367.435,259.700
-370.238,267.200
-368.661,312.300
-368.914,277.300
-369.155,532.950
-365.407,522.950
-363.506,500.450
-363.919,510.450
-363.804,546.500
-361.827,544.150
-362.197,539.150
-361.934,529.150
-361.769,481.650
-364.330,631.650
-360.619,456.650
-364.591,173.850
-368.263,173.850
-368.154,558.850
-355.985,603.850
-355.312,591.350
-355.014,616.350
-355.534,636.350
-355.130,633.850
-354.684,626.350
-353.919,623.350
-354.116,893.350
-344.645,878.350
-344.698,923.350
-344.115,928.350
-344.181,855.700
-347.060,883.200
-346.250,873.200
-346.020,858.200
-345.986,816.400
-346.025,856.400
-346.515,791.400
-347.727,787.000
-351.130,813.900
-350.716,661.400
-354.548,653.000
-354.610,633.000
-354.421,653.000
-352.710,608.000
-352.693,583.000
-353.606,555.500
-355.010,510.500
-356.966,455.500
-357.871,480.450
-357.136,490.450
-356.975,364.900
-357.523,513.550
-359.669,446.050
-359.810,421.050
-360.453,408.550
-360.928,373.550
-362.222,281.450
-363.406,297.900
-363.060,282.900
-363.219,282.900
-363.095,366.650
-362.690,111.650
-369.171,6.700
-378.367,16.700
-383.941,14.200
-383.839,-10.800
-384.349,-630.800
-389.189,-670.800
-389.276,-673.300
-389.068,-618.300
-387.080,-668.300
-388.955,-678.300
-388.996,-713.300
-389.323,-913.300
-389.162,-1080.800
-392.710,-1110.800
-394.201,-1155.800
-394.723,-1170.800
-395.529,-1088.550
-394.872,-1093.550
-394.466,-1114.950
-395.562,-1207.950
-399.336,-1187.950
-399.730,-1170.750
-402.461,-1195.750
-407.261,-1206.550
-407.508,-1276.550
-410.247,-1288.150
-408.994,-1288.150
-408.975,-1275.650
-409.164,-1190.650
-407.152,-1065.900
-406.576,-1035.900
-406.275,-1038.100
-405.566,-1033.600
-405.234,-903.450
-399.776,-730.750
-394.352,-788.250
-396.680,-738.250
-395.930,-703.250
-395.417,-668.250
-395.333,-662.200
-396.205,-671.550
-396.232,-681.550
-396.524,-777.800
-400.147,-712.800
-403.679,-452.900
-401.148,-162.900
-393.691,-117.900
-392.044,-107.900
-391.746,-157.900
-392.109,-117.400
-392.039,-104.900
-391.555,-105.900
-391.810,-65.900
-391.262,11.600
-391.351,16.600
-392.364,64.100
-390.987,79.100
-390.607,99.100
-390.443,127.550
-388.781,77.550
-389.879,70.050
-389.842,100.050
-388.295,118.250
-388.475,254.250
-387.384,314.250
-385.338,394.250
-385.028,410.800
-383.974,640.800
-380.519,658.300
-380.247,718.300
-380.108,731.500
-378.848,691.500
-380.393,702.600
-380.287,692.600
-379.176,788.100
-375.337,758.100
-375.796,742.500
-375.849,728.500
-376.013,553.500
-378.475,494.850
-376.057,477.350
-379.311,477.350
-378.782,457.350
-379.107,442.350
-379.629,497.350
-378.286,507.350
-378.099,514.850
-378.125,529.850
-377.959,586.100
-378.551,836.100
-374.320,591.150
-379.228,946.150
-370.413,966.150
-370.208,878.650
-366.876,803.650
-368.095,781.150
-368.488,816.150
-367.738,839.600
-367.038,834.600
-366.921,889.600
-365.056,904.600
-364.878,814.600
-366.401,799.600
-367.317,784.600
-368.423,764.600
-367.856,740.050
-368.138,745.050
-367.880,704.500
-367.890,689.500
-369.081,649.500
-370.532,584.500
-371.748,564.500
-372.674,501.500
-373.673,456.500
-373.520,521.500
-371.145,704.000
-363.064,711.500
-362.599,736.500
-361.518,729.900
-360.662,719.900
-362.104,709.050
-362.418,644.050
-363.101,588.800
-361.322,599.300
-361.888,652.100
-360.361,696.600
-359.414,699.500
-361.096,729.100
-358.513,711.450
-358.616,711.450
-358.948,701.450
-359.685,686.450
-359.971,696.500
-359.631,696.500
-359.243,812.750
-355.681,561.500
-357.959,856.500
-355.087,696.500
-351.895,699.000
-351.800,689.000
-352.006,479.000
-355.609,544.000
-354.614,541.500
-354.989,546.500
-354.283,553.100
-353.591,558.100
-353.076,533.100
-352.619,612.850
-350.970,645.350
-350.474,730.350
-349.453,717.850
-349.385,721.950
-349.442,692.050
-349.905,660.800
-350.598,713.300
-350.153,740.800
-350.343,825.800
-348.584,940.800
-346.017,1063.300
-343.370,885.800
-346.583,815.800
-347.865,465.800
-350.062,455.800
-349.975,440.800
-349.605,380.800
-350.474,435.800
-350.309,444.200
-350.309,429.200
-351.744,359.200
-352.436,380.700
-352.075,335.700
-351.983,345.700
-350.356,382.400
-350.708,40.100
-356.454,112.600
-356.450,140.400
-355.715,135.400
-356.118,152.900
-356.198,122.900
-356.085,127.900
-356.111,132.800
-355.629,120.300
-355.797,45.300
-355.173,72.800
-357.287,-162.200
-361.701,82.800
-356.793,77.800
-356.807,87.800
-356.631,255.300
-355.460,210.300
-355.780,195.300
-356.651,125.300
-358.200,120.550
-357.240,118.050
-356.961,150.550
-355.406,130.550
-355.936,233.550
-351.563,153.550
-352.886,113.550
-353.834,104.000
-354.213,143.800
-353.466,188.800
-352.916,263.800
-352.063,253.800
-351.957,273.800
-351.527,210.550
-350.952,85.550
-351.010,40.550
-355.622,95.550
-355.310,73.050
-358.297,71.050
-358.285,71.050
-357.992,111.800
-357.458,156.800
-355.460,145.650
-355.787,200.650
-355.284,215.650
-355.469,206.150
-355.460,227.900
-354.495,112.900
-356.910,80.800
-358.735,380.800
-356.854,513.300
-350.697,510.650
