VaR,Loss
-11474.998,442.850
-11474.986,297.850
-11469.918,332.850
-11469.450,355.350
-11469.201,355.350
-11468.126,382.850
-11463.763,350.350
-11463.753,399.350
-11462.172,309.050
-11461.380,316.850
-11460.402,329.350
-11459.918,341.850
-11458.402,302.350
-11455.884,392.350
-11454.739,387.450
-11452.116,387.450
-11451.605,651.950
-11452.091,648.700
-11447.554,593.700
-11447.248,618.700
-11445.179,658.700
-11443.789,678.700
-11443.680,698.550
-11440.176,717.550
-11436.400,652.050
-11427.613,578.300
-11426.974,553.300
-11426.469,1208.300
-11422.882,1218.300
-11422.658,1185.700
-11419.567,1230.700
-11418.873,1262.900
-11416.840,1237.900
-11415.548,1232.900
-11415.344,1242.900
-11412.830,1187.900
-11407.937,1172.900
-11405.401,1029.000
-11404.548,1159.000
-11369.403,1164.000
-11367.214,1139.050
-11366.018,1139.050
-11364.224,1144.050
-11362.967,1153.950
-11361.750,1166.450
-11360.897,1181.450
-11360.449,1186.450
-11360.242,1188.950
-11358.348,1081.450
-11351.960,1066.450
-11351.892,1061.450
-11351.626,781.450
-11349.802,781.450
-11345.437,778.550
-11345.423,686.550
-11343.616,724.450
-11342.943,705.550
-11341.915,688.050
-11341.370,703.050
-11339.908,577.050
-11336.457,576.450
-11335.306,536.400
-11332.528,560.000
-11332.067,512.850
-11332.200,471.750
-11327.566,556.200
-11327.414,574.200
-11325.394,574.200
-11324.004,539.200
-11323.826,604.200
-11320.543,689.200
-11317.113,663.450
-11308.226,748.450
-11307.837,748.450
-11307.332,323.450
-11302.175,300.950
-11301.897,345.750
-11298.910,277.150
-11296.698,259.650
-11295.403,249.650
-11295.165,264.650
-11293.928,264.650
-11291.416,289.650
-11286.649,369.650
-11284.323,-190.350
-11281.357,-765.350
-11243.374,-717.850
-11241.302,-747.950
-11239.959,-732.950
-11238.242,-725.450
-11237.014,-740.400
-11235.751,-722.900
-11234.929,-742.700
-11234.421,-792.700
-11234.079,-952.700
